Origin Image,Barcode,Herbarium of Origin,Associated duplicates in Virtual Herbarium,Indicated duplicates the voucher specimen,Rank:,Scientific Name,"Determination qualifier (cf., aff. ou !)",Family,Genus,Species,subsp./var./forma,Author of Taxon,Determiner,Determination Date ,Type,Collector,Other Collectors,Collection Number,From:,To:,Plant description,Country,State,City,Description of Location,Elevation Minimum,Elevation Maximum,Measurement unit,Latitude Minimum,Latitude Maximum,Longitude Minimum,Longitude Maximum,Comments,Updated by,Updated
PMSP,PMSP00002366,PMSP,,,Species,FABACEAE Machaerium nyctitans (Vell.) Benth.,,Fabaceae,Machaerium,nyctitans,,(Vell.) Benth.,A.Sartori,--/12/1997,no,R.J.F. Garcia,"S. Honda,G.M.P. Ferreira,A.M. Brischi",652,27/03/1995,,"Árvore, ca. 7 m alt.,22 cm DAP; botões florais marrom-esverdeados, flores púrpureas de perfume suave.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,Trilha para o campo e futebol. Antes da implantação do parque. [Pq. Ecol. APA do Carmo],,
PMSP,PMSP00002572,PMSP,,,Species,FABACEAE Sesbania punicea (Cav.) Burkart,,Fabaceae,Sesbania,punicea,,(Cav.) Burkart,R.Monteiro,--/03/2003,no,R.J.F. Garcia,G.M.P. Ferreira,770,19/01/1996,,"Arvoreta, 2 m alt.; flores laranjas.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,,,
PMSP,PMSP00003722,PMSP,,,Species,FABACEAE Machaerium villosum Vogel,,Fabaceae,Machaerium,villosum,,Vogel,A.Sartori,--/12/1997,no,H. Ogata,"M. Heineberg,D.A. Nascimento",42,23/03/1995,,"Árvore, 13,3 cm DAP.",Brasil,São Paulo,Cotia,,,,METRO,,,,,,,
PMSP,PMSP00002511,PMSP,,,Species,FABACEAE Sesbania punicea (Cav.) Burkart,,Fabaceae,Sesbania,punicea,,(Cav.) Burkart,R.Monteiro,--/03/2003,no,S. Honda,,6,11/09/1995,,"Arvoreta, ca. 2,5 m alt., 3 cm DAP; flores laranja-avermelhadas; frutos imaturos verdes.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,Ex-campo cinófilo.,,
PMSP,PMSP00002512,PMSP,,,Species,"FABACEAE paubrasilia echinata (Lam.) E.Gagnon, H.C.Lima & G.P.Lewis",,Fabaceae,paubrasilia,echinata,,"(Lam.) E.Gagnon, H.C.Lima & G.P.Lewis",S. Honda 11/9/1995/ REFLORA,--/--/2016,no,S.A.P. Godoy,S. Honda,780,11/09/1995,,"Árvore, 7 m alt., 20 cm DAP, caule com espinhos, flores amarelas, fragrantes de 'jasmim', estandarte vináceo.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,,,
PMSP,PMSP00002658,PMSP,,,Species,FABACEAE Senna multijuga (Rich.) H.S.Irwin & Barneby,,Fabaceae,Senna,multijuga,,(Rich.) H.S.Irwin & Barneby,"G.O. Romão, V.C. Souza",--/--/1999,no,R. Simão-Bianchini,"R.J.F. Garcia,G.M.P. Ferreira,L.F. Neves",884,17/01/1996,,"Arvoreta, 3 m alt., flores com sépalas alaranjadas e pétalas e anteras de cor amarelo-ouro.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,Solo brejoso.,,
PMSP,PMSP00002719,PMSP,,,Species,FABACEAE Mimosa bimucronata (DC.) Kuntze,,Fabaceae,Mimosa,bimucronata,,(DC.) Kuntze,specieslink,--/04/2015,no,R.J.F. Garcia,"G.M.P. Ferreira,C.M.A. Pimentel",798,19/03/1996,,"Árvore, 4 m alt., flores brancas.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,"Estrada da Vargem Grande, 433. Área tombada pelo CONDEPHAAT(S23°52'00"", W46°42'00"").",,
PMSP,PMSP00002790,PMSP,,,Species,FABACEAE Senna multijuga (Rich.) H.S.Irwin & Barneby,,Fabaceae,Senna,multijuga,,(Rich.) H.S.Irwin & Barneby,V.C. Souza,--/--/1999,no,G.M.P. Ferreira,"R.J.F. Garcia,C.M.A. Pimentel",105,16/05/1996,,"Arvoreta, 2 m alt., frutos pardos.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,"Sítio à Estrada da Vargem Grande, 20, terreno alagadiço.",,
PMSP,PMSP00002857,PMSP,,,Species,FABACEAE Machaerium oblongifolium Vogel,,Fabaceae,Machaerium,oblongifolium,,Vogel,A.Sartori,--/12/1997,no,R.J.F. Garcia,G.M.P. Ferreira,910,02/03/1996,,"Arvoreta, 1,5 m alt.; frutos verdes.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,,,
PMSP,PMSP00002873,PMSP,,,Species,FABACEAE Tachigali denudata (Vogel) Oliveira-Filho,,Fabaceae,Tachigali,denudata,,(Vogel) Oliveira-Filho,R.J.F. Garcia 15/10/1996/ REFLORA,--/--/2010,no,R.J.F. Garcia,D.L. Pereira,911,15/10/1996,,"Árvore, 15 m alt.; botões verdes.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,Mata secundária degradada.,,
PMSP,PMSP00003064,PMSP,,,Species,FABACEAE Piptadenia gonoacantha (Mart.) J.F.Macbr.,,Fabaceae,Piptadenia,gonoacantha,,(Mart.) J.F.Macbr.,R.J.F. Garcia,--/--/1995,no,R.J.F. Garcia,S.A.P. Godoy,517,16/11/1994,,"Árvore, 8 m alt., 15 cm DAP, caule com cristas, ca. 2 cm, aculeadas; flores branco-esverdeadas.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,"(S23°39'47"", W46°46'21""). Trilha Principal.",,
PMSP,PMSP00003079,PMSP,,,Species,FABACEAE Cassia ferruginea (Schrad.) Schrad. ex DC.,,Fabaceae,Cassia,ferruginea,,(Schrad.) Schrad. ex DC.,R.J.F. Garcia,--/--/1995,no,R.J.F. Garcia,,137,28/07/1992,,"Árvore, 12 m alt., 40 cm DAP, fuste 6m, casca rugosa com placas, frutos pretos, coletados no chão. Mesmo exemplar de R.J.F.Garcia 300.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,Próximo à voçoroca.,,
PMSP,PMSP00003066,PMSP,,,Species,FABACEAE Acacia mearnsii De Wild.,,Fabaceae,Acacia,mearnsii,,De Wild.,R.J.F. Garcia,--/--/1995,no,R.J.F. Garcia,,240,13/11/1992,,"Árvore, 5 m alt., 20 cm DAP, casca pouco fissurada com algumas cicatrizes horizontais, algas e líquéns; flores verde-amareladas, frutos. Mesmo exemplar de R.J.F.Garcia 216.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,"(S23°39'47"", W46°46'21""). Clareira dos Brinquedos.",,
PMSP,PMSP00003070,PMSP,,,Species,FABACEAE Machaerium nyctitans (Vell.) Benth.,,Fabaceae,Machaerium,nyctitans,,(Vell.) Benth.,R.J.F. Garcia 1995/ !A. Sartori,--/07/1997,no,R.J.F. Garcia,,403,27/05/1993,,"Árvore, 6 m alt., casca com espinhos; sâmaras vermelho-vináceas.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,"(S23°39'47"", W46°46'21"" ). Trilha das Quadras.",,
PMSP,PMSP00003071,PMSP,,,Species,FABACEAE Machaerium nyctitans (Vell.) Benth.,,Fabaceae,Machaerium,nyctitans,,(Vell.) Benth.,R.J.F. Garcia,--/--/1995,no,R.J.F. Garcia,,152,05/08/1992,,"Árvore, 4 m alt., 15 cm DAP; rápido fechamento dos folíolos após o corte; sâmaras verde-avermelhadas.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,"(S23°39'47"", W46°46'21"" ). Clareira dos Brinquedos.",,
PMSP,PMSP00003078,PMSP,,,Species,FABACEAE Cassia ferruginea (Schrad.) Schrad. ex DC.,,Fabaceae,Cassia,ferruginea,,(Schrad.) Schrad. ex DC.,R.J.F. Garcia,--/--/1995,no,R.J.F. Garcia,,300,15/12/1992,,"Árvore, 12 m alt., 40 cm DAP, fuste 6m, casca rugosa com placas; flores amarelas, perfumadas. Mesmo exemplar de R.J.F.Garcia 137.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,Próximo à voçoroca.,,
PMSP,PMSP00003082,PMSP,,,Species,FABACEAE Senna macranthera (DC. ex Collad.) H.S.Irwin & Barneby,,Fabaceae,Senna,macranthera,,(DC. ex Collad.) H.S.Irwin & Barneby,V.C. Souza,--/--/1999,no,R.J.F. Garcia,,326,15/01/1993,,"Árvore, 4 m alt., 10 cm DAP, fuste 2 m, flores amarelas.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,"(S23°39'47"", W46°46'21""). Clareira dos Brinquedos.",,
PMSP,PMSP00003083,PMSP,,,Species,FABACEAE Senna multijuga (Rich.) H.S.Irwin & Barneby,,Fabaceae,Senna,multijuga,,(Rich.) H.S.Irwin & Barneby,R.J.F. Garcia (1995) ! V.C. Souza,--/--/1999,no,R.J.F. Garcia,,348,03/03/1993,,"Árvore, 6 m alt., fuste 4 m, 20 cm DAP, flores amarelas. Mesmo exemplar de R.J.F.Garcia 394.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,Próximo ao anfiteatro.,,
PMSP,PMSP00003084,PMSP,,,Species,FABACEAE Senna multijuga (Rich.) H.S.Irwin & Barneby,,Fabaceae,Senna,multijuga,,(Rich.) H.S.Irwin & Barneby,R.J.F. Garcia (1995) ! V.C. Souza,--/--/1999,no,R.J.F. Garcia,,394,29/04/1993,,"Árvore, 6 m alt., fuste 4 m, 20 cm DAP, frutos imaturos verdes. Mesmo exemplar de R.J.F.Garcia 348.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,Próximo ao anfiteatro.,,
PMSP,PMSP00003477,PMSP,,,Species,FABACEAE Bauhinia longifolia (Bong.) Steud.,,Fabaceae,Bauhinia,longifolia,,(Bong.) Steud.,A.M.S.F.Vaz,03/07/1997,no,N.S. Chukr,,522,22/04/1997,,"Árvore, 7-8 m alt.; filetes brancos e róseos; frutos imaturos verdes.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,"Próximo ao portão 6, junto a um conjunto de palmeiras.",,
PMSP,PMSP00003725,PMSP,,,Species,FABACEAE Machaerium villosum Vogel,,Fabaceae,Machaerium,villosum,,Vogel,A.Sartori,--/12/1997,no,H. Ogata,"M. Heineberg,D.A. Nascimento",797,25/09/1995,,"Árvore, 6 m alt., 12,7 cm DAP, tronco estriado; frutos.",Brasil,São Paulo,Cotia,,,,METRO,,,,,,,
PMSP,PMSP00003726,PMSP,,,Species,FABACEAE Machaerium villosum Vogel,,Fabaceae,Machaerium,villosum,,Vogel,A.Sartori,--/12/1997,no,H. Ogata,"M. Heineberg,D.A. Nascimento",885,13/11/1995,,"Árvore, 6 m alt., 10,8 cm DAP; flores pretas.",Brasil,São Paulo,Cotia,,,,METRO,,,,,,,
PMSP,PMSP00003749,PMSP,,,Species,FABACEAE Canavalia picta Mart. ex Benth.,,Fabaceae,Canavalia,picta,,Mart. ex Benth.,No determiner,,no,H. Ogata,"M. Heineberg,D.A. Nascimento",205,25/07/1995,,Liana; frutos verdes com látex.,Brasil,São Paulo,Cotia,,,,METRO,,,,,,,
PMSP,PMSP00003756,PMSP,,,Species,FABACEAE Rhynchosia phaseoloides (Sw.) DC.,,Fabaceae,Rhynchosia,phaseoloides,,(Sw.) DC.,S.T.Miotto,--/01/1999,no,H. Ogata,"M. Heineberg,D.A. Nascimento",54,24/01/1995,,"Liana, não lenhosa; frutos com sementes vermelhas e pretas.",Brasil,São Paulo,Cotia,,,,METRO,,,,,,,
PMSP,PMSP00004112,PMSP,,,Species,FABACEAE Holocalyx balansae Micheli,,Fabaceae,Holocalyx,balansae,,Micheli,A.Sartori (12/1997)/ FFESP,--/--/2016,no,J.M. Soares,,5,06/08/1997,,"Árvore, 6 m alt.; flores esverdeadas, botões.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,Bienal.,,
PMSP,PMSP00003835,PMSP,,,Species,FABACEAE Cassia ferruginea (Schrad.) Schrad. ex DC.,,Fabaceae,Cassia,ferruginea,,(Schrad.) Schrad. ex DC.,G.O. Romão,--/08/1998,no,H. Ogata,"M. Heineberg,D.A. Nascimento",630,23/11/1995,,"Árvore, 12 m alt., 24,5 cm DAP, flores amarelas perfumadas.",Brasil,São Paulo,Cotia,,,,METRO,,,,,,,
PMSP,PMSP00003864,PMSP,,,Species,FABACEAE Centrolobium tomentosum Guillem. ex Benth.,,Fabaceae,Centrolobium,tomentosum,,Guillem. ex Benth.,No determiner,,no,R.J.F. Garcia,"D.J. Koga,L.F.R. Oliveira,C.M. Izumizawa",1189,03/07/1997,,"Árvore, 6 m alt., 25+25 cm DAP, casca com estrias verticais; poucos frutos verdes, a maioria seca (carpoteca).",Brasil,São Paulo,São Paulo,,,,METRO,,,,,Playground entre marquise e obelisco.,,
PMSP,PMSP00003881,PMSP,,,Species,FABACEAE Erythrina verna Vell.,,Fabaceae,Erythrina,verna,,Vell.,No determiner,,no,R.J.F. Garcia,"C.M. Izumisawa,D.J. Koga",1239,31/07/1997,,"Árvore, ca. 8 m alt., 25 cm DAP, tronco rugoso com estrias verticais claras; sem folhas; flores vermelho-alaranjadas. Mesma planta que PMSP 4469.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,Jardim das Esculturas.,,
PMSP,PMSP00006754,PMSP,,,Species,FABACEAE Stylosanthes gracilis Kunth,,Fabaceae,Stylosanthes,gracilis,,Kunth,No determiner,,no,R.J.F. Garcia,V.O. Lucato,2154,21/04/2002,,Erva ereta; flores amarelas.,Brasil,São Paulo,Campinas,,,,METRO,,,,,,,
PMSP,PMSP00006990,PMSP,,,Species,FABACEAE Machaerium brasiliense Vogel,,Fabaceae,Machaerium,brasiliense,,Vogel,No determiner,,no,A.B. Martins,et al.,31471,21/03/1994,,"Árvore, ca. 10 m alt.; com frutos.",Brasil,São Paulo,Águas da Prata,,,,METRO,,,,,,,
PMSP,PMSP00004373,PMSP,,,Species,FABACEAE Poecilanthe parviflora Benth.,,Fabaceae,Poecilanthe,parviflora,,Benth.,R.B.Pinto,--/06/2013,no,R.J.F. Garcia,G.M.P. Ferreira,1346,31/10/1997,,"Árvore, 7 m alt., 20 cm DAP; flores com pétalas e filetes amarelos, ápice das pétalas vermelho; frutos em formação.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,Praça da Paz.,,
PMSP,PMSP00004469,PMSP,,,Species,FABACEAE Erythrina verna Vell.,,Fabaceae,Erythrina,verna,,Vell.,No determiner,,no,,,1467,27/01/1998,,"Árvore, 8 m alt., 25 cm DAP, tronco cinza-escuro, com etsrias verticais; material vegetativo. Mesmo indivíduo que PMSP 3881.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,,,
PMSP,PMSP00004502,PMSP,,,Species,FABACEAE Albizia lebbeck Benth.,,Fabaceae,Albizia,lebbeck,,Benth.,S. Honda,07/11/2018,no,L.C.Q.M.P. Sampaio,,51,05/01/1998,,"Árvore, 4 m alt., 15 cm DAP; flores brancas.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,Próximo ao Herbário Municipal.,,
PMSP,PMSP00004503,PMSP,,,Species,FABACEAE Leucaena leucocephala (Lam.) de Wit,,Fabaceae,Leucaena,leucocephala,,(Lam.) de Wit,S. Honda,--/09/2010,no,S.B. Castelan,,,30/12/1997,,"Árvore, 6 m alt., 18 cm DAP; flores cremes; frutos verdes.",Brasil,São Paulo,Santo André,,,,METRO,,,,,,,
PMSP,PMSP00004504,PMSP,,,Species,FABACEAE Platycyamus regnellii Benth.,,Fabaceae,Platycyamus,regnellii,,Benth.,E.H.P. Barretto,--/11/2013,no,C.M. Izumisawa,,38,11/03/1998,,"Árvore, 7 m alt., 40 cm DAP; flores com cálice verde-amarronzado e pétalas brancas com margens lilases.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,Pista de Cooper.,,
PMSP,PMSP00004507,PMSP,,,Species,FABACEAE Senna siamea (Lam.) H.S.Irwin & Barneby,,Fabaceae,Senna,siamea,,(Lam.) H.S.Irwin & Barneby,V.C. Souza,--/--/1999,no,Y.K. Fukusima-Hein,M.L.N.S. Souza,,07/04/1998,,"Árvore, 6 m alt.; flores amarelas; frutos verdes a vináceos.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,Praça da Paz.,,
PMSP,PMSP00004619,PMSP,,,Species,FABACEAE Acacia auriculiformis A.Cunn. ex Benth.,,Fabaceae,Acacia,auriculiformis,,A.Cunn. ex Benth.,www.theplantlist.org,--/--/2015,no,C.M. Izumisawa,,125,14/12/1998,,"Árvore, 4 m alt., 4 cm DAP; frutos maduros secos, sementes com arilo amarelo.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,"Próxima ao portão 4, área oposta às quadras de tênis.",,
PMSP,PMSP00004636,PMSP,,,Species,FABACEAE dysolobium dolichoides (Roxb.) Prain,,Fabaceae,dysolobium,dolichoides,,(Roxb.) Prain,W. Mantovani 23/10/1994/ www.plantlist.org,--/--/2016,no,S. Aragaki,,646,23/09/1994,,Trepadeira; flores amarelas e arroxeadas; frutos imaturos verdes.,Brasil,São Paulo,São Paulo,,,,METRO,,,,,(aprox. S23°35' e W46°42').,,
PMSP,PMSP00004637,PMSP,,,Species,FABACEAE Canavalia picta Mart. ex Benth.,,Fabaceae,Canavalia,picta,,Mart. ex Benth.,W. Mantovani,20/10/1995,no,S. Aragaki,,645,16/07/1995,,Trepadeira; frutos castanhos.,Brasil,São Paulo,São Paulo,,,,METRO,,,,,"(Aprox. S23°35', W46°42').",,
PMSP,PMSP00004639,PMSP,,,Species,FABACEAE Senegalia martiusiana (Steud.) Seigler & Ebinger,,Fabaceae,Senegalia,martiusiana,,(Steud.) Seigler & Ebinger,S. Honda,02/04/2014,no,S. Aragaki,,647,18/02/1994,,"Lenhosa, escandente; flores cremes.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,S23°35' W46°42'.,,
PMSP,PMSP00004640,PMSP,,,Species,FABACEAE Senegalia martiusiana (Steud.) Seigler & Ebinger,,Fabaceae,Senegalia,martiusiana,,(Steud.) Seigler & Ebinger,S. Honda,02/04/2014,no,S. Aragaki,,648,22/09/1994,,"Lenhosa, escandente; frutos secos dourados.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,S23°35' W46°42'.,,
PMSP,PMSP00004647,PMSP,,,Species,FABACEAE Tachigali denudata (Vogel) Oliveira-Filho,,Fabaceae,Tachigali,denudata,,(Vogel) Oliveira-Filho,S. Aragaki 02/05/1994/ R.B. Pinto,--/11/2013,no,S. Aragaki,,574,02/05/1994,,"Árvore, 16 m alt.; frutos alados amarelados.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,,,
PMSP,PMSP00004711,PMSP,,,Species,FABACEAE Andira anthelmia (Vell.) Benth.,,Fabaceae,Andira,anthelmia,,(Vell.) Benth.,S.Aragaki 17/10/1994/ REFLORA,--/--/2010,no,S. Aragaki,J.A. Correa,462,22/09/1994,,"Árvore, 9 m alt.; flores lilases.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,(aprox. S23°35' e W46°42').,,
PMSP,PMSP00004832,PMSP,,,Species,FABACEAE Mimosa daleoides Benth.,,Fabaceae,Mimosa,daleoides,,Benth.,J.Y.Tamashiro,--/02/1998,no,J.B. Baitello,,819,25/08/1997,,"Arbusto, 1,5 m alt.; flores com estames amarelos. [SPSF 21922]",Brasil,São Paulo,Franco da Rocha,,,,METRO,,,,,,,
PMSP,PMSP00004816,PMSP,,,Species,FABACEAE Sesbania punicea (Cav.) Burkart,,Fabaceae,Sesbania,punicea,,(Cav.) Burkart,R.Monteiro,--/03/2003,no,Y.T. Konno,,,23/05/1998,,"Arbusto, 1,8 m alt.; flores vermelhas e frutos verdes.",Brasil,São Paulo,São Bernardo do Campo,,,,METRO,,,,,,,
PMSP,PMSP00005315,PMSP,,,Species,FABACEAE Adenanthera pavonina L.,,Fabaceae,Adenanthera,pavonina,,L.,No determiner,,no,B. Utsumi,E.S. Xavier,,14/12/1998,,"Árvore, 10 m alt., 30 cm DAP; inflorescência creme; frutos maduros com sementes vermelho-alaranjadas.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,Atrás da Praça da Paz.,,
PMSP,PMSP00005346,PMSP,,,Species,FABACEAE Senna multijuga (Rich.) H.S.Irwin & Barneby,,Fabaceae,Senna,multijuga,,(Rich.) H.S.Irwin & Barneby,V.C. Souza,--/--/1999,no,J.V. Coffani-Nunes,"V.S. Espírito Santo,T.C. Tsuji",187,15/11/1997,,"Arvoreta, 3,5 m alt., flores com cálice amarelado, corola e estames amarelos, estames maduros levemente vináceos.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,"Trilha do rio Capivari, próximo à casa demolida.",,
PMSP,PMSP00007002,PMSP,,,Species,FABACEAE Vigna luteola (Jacq.) Benth.,,Fabaceae,Vigna,luteola,,(Jacq.) Benth.,No determiner,,no,A.C. Araújo,et al.,30026,10/11/1993,,Liana; flores amarelas.,Brasil,São Paulo,Ubatuba,,,,METRO,,,,,,,
PMSP,PMSP00005812,PMSP,,,Species,FABACEAE Inga barbata Benth.,,Fabaceae,Inga,barbata,,Benth.,R.J.F. Garcia,--/06/2001,no,R.J.F. Garcia,"M.A.S. Mayworm,E.S. Xavier,T. Forti",1764,03/09/1999,,"Arvoreta, 1,7 m alt., quase totalmente em renovação foilar vermelho-bronzeada; frutos verdes abertos. Frequente.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,Trilha Rio Embu-Guaçu.,,
PMSP,PMSP00005875,PMSP,,,Species,FABACEAE Chloroleucon tenuiflorum (Benth.) Barneby & J.W.Grimes,,Fabaceae,Chloroleucon,tenuiflorum,,(Benth.) Barneby & J.W.Grimes,No determiner,,no,C.M. Izumisawa,,219,13/08/1999,,"Arvoreta, 2,5m alt., 10 cm DAP; tronco liso canelado, galhos com crescimento simpodial marcante, lenticelas transversais, presença de espinhos, quase sem folhas; frutos verdes a castanhos com margem alaranjada.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,Próximo ao MAM e Jardim das Esculturas e Marquise.,,
PMSP,PMSP00005876,PMSP,,,Species,FABACEAE Acrocarpus fraxinifolius Arn.,,Fabaceae,Acrocarpus,fraxinifolius,,Arn.,"V.A.S. Teixeira, R.J.F. Garcia",--/08/2004,no,C.M. Izumisawa,,220,16/08/1999,,"Árvore, 13 m alt., 40 cm DAP; raízes tabulares, tronco acinzentado coberto por lenticelas, quase sem folhas, folhas novas branzeadas; fl.: corola verde, intern. avermelhada, anteras amarelas, filetes c/ ápice averm. e base esverdeada, estigma averm.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,,,
PMSP,PMSP00005923,PMSP,,,Species,FABACEAE Inga lanceifolia Benth.,,Fabaceae,Inga,lanceifolia,,Benth.,R.J.F. Garcia 2001/ E.H.P. Barretto,--/01/2017,no,L.C.Q.M.P. Sampaio,R.J.F. Garcia,245,02/07/1999,,"Arvoreta, 4 m alt.; flores brancas.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,"Entrada do parque, matinha com 10 m alt.",,
PMSP,PMSP00005928,PMSP,,,Species,FABACEAE Tara spinosa (Molina) Britton & Rose,,Fabaceae,Tara,spinosa,,(Molina) Britton & Rose,R.J.F. Garcia 12/1999/ REFLORA,--/--/2022,no,R.J.F. Garcia,"G.M.P. Ferreira,T. Forti",1794,03/11/1999,,"Arvoreta, 3 m alt., ramos com espinhos; flores amarelas, estandarte pintalgado de vermelho; frutos verde-avermelhados.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,,,
PMSP,PMSP00006053,PMSP,,,Species,FABACEAE Swartzia langsdorffii Raddi,,Fabaceae,Swartzia,langsdorffii,,Raddi,No determiner,,no,R.J.F. Garcia,"M. Alves,E.A. Anunciação",1895,08/01/2000,,"Árvore,  8 m alt.; frutos verdes (CARPOTECA).",Brasil,São Paulo,Peruíbe,,,,METRO,,,,,,,
PMSP,PMSP00006281,PMSP,,,Species,FABACEAE Acacia mearnsii De Wild.,,Fabaceae,Acacia,mearnsii,,De Wild.,R.J.F. Garcia,16/12/2010,no,L.M. Fujikura,"R.J.F. Garcia,E.S. Xavier,T. Forti",3,15/12/1999,,"Árvore, 3 m alt., tronco pouco fissurado; flores amareladas.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,,,
PMSP,PMSP00006342,PMSP,,,Species,FABACEAE Pterocarpus rohrii Vahl,,Fabaceae,Pterocarpus,rohrii,,Vahl,LEFB,--/--/2010,no,J. Boni,,,29/11/2000,,Árvore; flores amarelas com manchas vináceas.,Brasil,São Paulo,São Paulo,,,,METRO,,,,,,,
PMSP,PMSP00006345,PMSP,,,Species,"FABACEAE paubrasilia echinata (Lam.) E.Gagnon, H.C.Lima & G.P.Lewis",,Fabaceae,paubrasilia,echinata,,"(Lam.) E.Gagnon, H.C.Lima & G.P.Lewis",No determiner,,no,J. Boni,,,20/09/2000,,"Árvore, 4 m alt., flores amarelas.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,,,
PMSP,PMSP00006395,PMSP,,,Species,FABACEAE Anadenanthera colubrina (Vell.) Brenan,,Fabaceae,Anadenanthera,colubrina,,(Vell.) Brenan,No determiner,,no,C.M. Izumisawa,C.G. Moreira,296,21/03/2001,,"Árvore, 10m alt., 90 cm DAP, tronco com fissuras finas; frutos verdes a marrons.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,Próximo à administração do parque.,,
PMSP,PMSP00006463,PMSP,,,Species,FABACEAE Dalbergia nigra (Vell.) Allemão ex Benth.,,Fabaceae,Dalbergia,nigra,,(Vell.) Allemão ex Benth.,No determiner,,no,J.F. Almeida Neto,,,30/05/2001,,Árvore; frutos pardos.,Brasil,São Paulo,São Paulo,,,,METRO,,,,,,,
PMSP,PMSP00006578,PMSP,,,Species,FABACEAE Acrocarpus fraxinifolius Arn.,,Fabaceae,Acrocarpus,fraxinifolius,,Arn.,"V.A.S. Teixeira, R.J.F. Garcia",--/08/2004,no,DEPAVE-2,,,11/09/2001,,"Árv. 13m alt.; raízes tabulares, tronco acinzentado coberto por lenticelas, folhas novas branzeadas; fl.: corola verde,  anteras amarelas, filetes c/ ápice averm. e base esverdeada, estigma verm.; fr.: jovens vináceos, mad. na carpoteca (col. post.)",Brasil,São Paulo,São Paulo,,,,METRO,,,,,,,
PMSP,PMSP00006580,PMSP,,,Species,FABACEAE Cassia javanica L.,,Fabaceae,Cassia,javanica,,L.,No determiner,,no,J. Boni,,,10/09/2001,,"Árvore, estrias escuras nos ramos jovens; flores rosas, anteras amarelas, estileles vináceos; frutos (carpoteca) marrom-escuros.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,,,
PMSP,PMSP00006586,PMSP,,,Species,FABACEAE Cassia grandis L.f.,,Fabaceae,Cassia,grandis,,L.f.,G.M.P.Ferreira,--/09/2012,no,R.P.S. Peña,R.A.A. Martini,50,22/10/2001,,"Árvore, 7 m alt., aroma desagradável ao corte; folhas novas levemente vináceas; flores cor-de-rosa, base do estandarte amarela. Ramos floríferos com estrias de cor e textura longitudinais.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,Próximo à estufa 2.,,
PMSP,PMSP00006747,PMSP,,,Species,FABACEAE Dimorphandra mollis Benth.,,Fabaceae,Dimorphandra,mollis,,Benth.,No determiner,,no,R.J.F. Garcia,V.O. Lucato,2146,21/04/2002,,"Árvore, 4 m alt., casca suberosa; frutos verdes.",Brasil,São Paulo,Campinas,,,,METRO,,,,,,,
PMSP,PMSP00006786,PMSP,,,Species,FABACEAE Senna multijuga (Rich.) H.S.Irwin & Barneby,,Fabaceae,Senna,multijuga,,(Rich.) H.S.Irwin & Barneby,No determiner,,no,M.A. Pena,"D.L. Lefunges,R.A.A. Martini",5,30/11/2001,,"Arvoreta, 3 m alt., flores amarelas.",Brasil,São Paulo,São Paulo,,,,METRO,,,,,"Trilha do mirante, ao lado da casa de madeira.",,
